COORDENADA_X;COORDENADA_Y;HORARIO;DESPACHO;ATENCION;DERIVACION;CLUSTER
114.03769546997162;70.2175572552495;13:53;5.976119184715038;9.35564137824952;9.83344009404073;7.0
127.6676223379208;-14.038851776751516;14:00;3.634909081839617;9.770086958232318;22.380981784384765;5.0
67.72265574334538;65.21180114079692;14:07;1.4755008314892497;17.858247678656383;9.36696743453945;2.0
48.09115936470877;7.886290667195702;14:14;3.42209177073012;10.566547643490734;27.59469006639425;6.0
25.47428472219429;71.33141116540023;14:22;1.061550522431914;26.29802249490722;8.727242265339717;8.0
109.2911869623443;45.35525939296048;14:23;2.2130192855118285;15.982322505996304;10.781805034537305;3.0
44.71721289590837;49.20643181040156;14:24;0.9240151416014992;39.09700480827114;6.151534374738209;1.0
64.29443249199254;41.76688754239006;14:30;6.551903425163703;31.41218131928857;7.493825634997186;2.0
32.18127426080402;36.59175714657286;14:32;1.1189318585740358;31.938182864732426;21.81657708220169;1.0
80.6735463705768;68.3979737129446;14:48;1.02319127521511;17.014882264185875;25.98087314431684;2.0
135.14473854009273;-0.6136656763525625;15:00;7.023017408564175;10.335044608417444;3.3099592598515155;5.0
50.60295104627624;-0.8199961862121685;15:10;1.867123291108736;8.872266799004462;16.79006796444655;6.0
54.89280432839274;5.3150394446215365;15:46;4.000428684906924;5.250142400797402;7.845921907385764;6.0
54.10816290354591;-3.765472008106856;16:00;7.270080082093778;5.928872334889767;5.017258765104175;6.0
27.458292683602103;59.57379295098009;16:24;7.863348120969191;22.11210565799669;7.712940713384933;1.0
56.981972317669054;27.39832853513946;16:35;5.458530423637392;18.65553117353028;4.605166632963686;6.0
62.72066484236967;56.143880047225046;16:44;2.087020940554663;9.078708144988138;7.934229633039434;2.0
59.99043090285584;33.27868542465232;16:56;0.9014483950129516;10.336784358125003;10.45354817423906;6.0
60.05135278983624;19.547718461003967;17:40;3.57773388205576;11.857636290048577;14.114262247202504;6.0
36.16752358517021;35.78473408901056;17:57;6.586679488102763;25.585808688410527;25.881783672889203;1.0
132.8044323616392;0.6059722938850172;18:14;3.416982959579518;17.619091444033334;5.329561087693271;5.0
77.19411153796862;86.258818172775;18:44;3.5955929445507526;5.146432812883439;28.503952426928176;7.0
124.55395640052612;59.42224041524915;19:06;5.425459983443924;7.770491477850481;3.9519237937987888;3.0
77.64232865401448;14.844059051559832;19:36;4.427250818604339;20.746987090116303;22.67655661175252;6.0
57.16554395101969;15.244403309093093;20:29;8.010632551420654;23.4804952867428;3.187360207644071;6.0
68.19625559700464;6.717697393270575;21:01;2.2209833010458904;5.671513116794921;16.071775590299314;6.0
12.195339320924376;28.082422353860927;22:03;3.6872056111313234;4.816299644641966;14.40342419673456;1.0
25.085643452182868;82.14843345642137;23:23;7.784118264077915;19.225420328441835;3.94753434285838;8.0
125.51672348716752;-23.94980036735278;23:54;4.97515044438677;7.388072493770891;16.35921735259119;5.0
82.72905207310514;11.367164683444097;03:03;0.8532133818292629;19.576450337433847;12.19757106946922;6.0
15.802234241024523;64.4038430193797;03:16;13.983283331350068;26.92012056142376;27.009893666881297;1.0
119.88181839628773;41.136804948746864;05:19;1.8532180941571272;7.27557268837979;3.2912667662179085;3.0
-8.93028307585868;112.76705888277962;05:33;9.747097840270817;16.23499983551579;19.741262362306056;4.0
56.268276880084485;40.436295472193656;06:33;8.980998627126452;4.34582267675487;5.324020301682507;1.0
45.26867649393829;39.13977020143943;08:54;5.6610404605689;4.869564256435695;8.05484576510289;1.0
62.72861580337388;59.00856399626769;09:04;4.754609183674539;10.967450638647014;16.241585688460596;2.0
77.47120889775925;37.138726891595496;09:06;1.0599753935510725;31.00334541965057;3.408695356850989;2.0
119.15626599639248;74.28745722268314;09:13;2.2691489440557;32.64982024952974;19.16618664661132;7.0
99.21369796901531;59.02368388783498;09:15;7.172150575619639;8.774656944375208;8.623318974906326;2.0
61.43305401755953;1.5357850492189546;09:20;3.945275868542391;17.980522895273545;9.534178939277526;6.0
91.6310361877645;46.82216796381266;09:20;1.7078669328164495;13.249348994632593;6.84066331891742;2.0
24.23522239475672;73.49552658567225;09:32;6.680755979894848;15.49006843376918;9.184149765884085;8.0
37.38782578754095;101.64413811291308;09:36;4.570949568377965;5.3137207126042245;14.590713139438476;8.0
128.99441557973873;-1.003662639589277;09:36;2.89114708933121;10.541662953770429;4.128758264942212;5.0
72.19835609173884;6.736016452013429;09:51;1.4190491335321418;14.070042814962427;3.3604310579102865;6.0
108.83973081449297;40.1195302812852;10:01;0.913652997566395;39.52897317968692;6.931014672886327;3.0
108.4309111319064;102.80744746903406;10:09;2.3756733868101763;10.55998532992314;10.998925895390874;7.0
117.5293157711086;-17.21490822636396;10:12;2.1905091505504672;6.782861708397107;11.262324537401538;5.0
134.60774689498103;-2.1101779539511067;10:18;1.3972287869776625;26.39007548159929;18.06072984646603;5.0
106.1043844933192;99.4269538648838;10:23;6.304615909813919;17.114009441488932;8.285030239162843;7.0
69.8749236072778;55.6665217846968;10:23;2.4137477754177747;4.205271365262406;5.727363405624723;2.0
57.54226687975399;63.32806713771776;10:44;2.3242530347691948;7.300035613442469;17.687650399076944;2.0
115.97427970377406;-10.27274523125276;10:49;6.097081762806337;4.743790416883583;6.296010445904607;5.0
40.61339940140697;64.24276970646834;10:55;3.3405515839983977;33.41106127364475;30.65978628588684;1.0
77.45554813428083;61.77410968325929;11:08;1.0201170768080154;9.482459866888888;3.5289769579157646;2.0
108.81119145313656;51.41379722021253;11:13;3.8570017282876736;12.387365423238966;15.796573265802296;3.0
129.07391647541994;61.13708489472583;11:14;1.4597005617208871;5.080252935886998;4.037463851045717;3.0
138.10290959616367;-13.687130982265233;11:20;2.7157720329382675;6.948480740458313;8.26340471341331;5.0
73.23876166992733;81.10013836911972;11:27;4.830021351797147;18.907157771482947;8.331766132484432;7.0
90.43918267425155;13.0016187679663;11:41;1.1684077837230746;40.08856805203767;10.880938114416976;6.0
92.4397090541252;54.4165006970302;11:44;11.46397202283024;9.764266521706594;10.43344216687391;2.0
-18.71373120843615;109.61091066266684;11:49;8.184631629864075;5.274331990846964;3.184901543149448;4.0
55.55052009218496;57.21016927723773;12:09;7.392737208705455;11.87596902163183;3.622704369794109;1.0
99.6605800256686;57.6037388558996;12:15;3.2376604153987545;6.452699825907313;16.2231081409971;2.0
144.28774811712083;7.698237934179401;12:15;12.318584575381518;11.985699628539528;17.017811219096057;5.0
68.70801775207642;1.6158783788633997;12:20;11.439627894693585;9.904630913134216;6.4675799821133575;6.0
66.95929437313355;2.064293275110142;12:35;5.981994113934283;20.88234345792693;17.756349702614976;6.0
32.04424801142963;72.33276797782615;12:39;1.799984263725207;8.47423321345804;3.3934529981988897;8.0
98.72794068037062;62.43882537881039;12:47;4.905543257346015;11.928090793946334;6.856306476130706;7.0
56.04135402901514;14.405775817177563;13:16;5.2461183536671125;10.772908917865063;25.215094468905;6.0
140.1341768173232;-18.98151831930477;13:24;1.3987474145718497;6.052851867192598;19.48888535869428;5.0
129.58804645103083;-14.403331856942687;13:27;0.8317898527986728;6.52376609162011;17.880414469928528;5.0
34.717524882616694;35.88407370286055;13:33;0.978456851881549;12.548638031478418;16.33897591473809;1.0
39.18882762241195;51.94957582712759;13:48;3.573111985754045;13.93940872957701;5.813553059954141;1.0
43.31536891261547;58.70043270191425;13:59;5.553302453569397;10.451248040376582;5.784691506255671;1.0
69.31565211364787;-7.402964278595968;14:22;7.407530344684188;20.674508195769626;30.26189031880673;6.0
88.28363780958463;31.03907891597634;14:28;5.838465494140403;4.53691875936982;7.408405028433643;2.0
91.60815776267526;46.93898386903392;14:35;9.605231823796982;34.52121250036189;15.670334776459605;2.0
140.57337052067712;43.15827692576666;15:02;3.589972004079101;4.609292054433926;14.40280131450998;3.0
7.912901735067386;67.06199129276234;15:14;2.0678148594185077;8.187102184281972;18.313780497902485;1.0
110.08826359161816;28.43529279480154;15:18;3.0343038252672856;29.67232073631631;21.274669337001782;3.0
32.86901905070446;66.7191735112762;15:19;10.345088332280955;18.75706053604577;10.45149026604032;1.0
28.717200281942556;75.97087937777431;15:40;1.7807099573173015;15.903253029863183;6.3683577149874;8.0
24.33017196715686;-0.3080333164972622;15:43;2.814705282189696;16.19636044230282;18.800603560857724;9.0
53.71798695639484;63.84773360918131;15:52;1.01170898650642;21.54669218682388;24.602432564311144;1.0
71.3093896624275;5.23925419814136;16:19;0.8577076591313769;14.46041149179838;12.664441254307697;6.0
151.82148208343511;60.33480199262931;16:40;3.317615115830478;13.844291423971516;10.082373685160752;3.0
80.82220788667846;31.12483003152315;17:09;3.0993049237157857;35.48290643178236;10.68756124188944;2.0
135.3770158712547;0.8079658135383134;17:14;4.783028234840127;33.45150574558179;12.226960259500384;5.0
126.99139264264366;64.47006909089828;17:25;1.5655440861448835;8.523071264616622;4.208536144109671;3.0
-12.57376612122915;113.44244077396036;17:35;5.024277352221994;18.62153012597146;5.232179411298134;4.0
96.60847208094653;90.44479448518696;17:54;6.40962310652701;6.639411118108953;7.143092985735079;7.0
14.832600574690016;88.67361274996384;18:03;6.235074821821079;31.923577702785792;6.796523157431769;8.0
46.14577673418606;2.4637080750162355;18:54;5.961029692603394;4.8452465143036445;6.373872624333302;6.0
82.1623305954968;64.64969483092516;19:31;1.0250364631051196;7.454507213054501;3.4302696197830054;2.0
88.63591416759334;48.57042330538744;20:24;4.617521850575365;7.252083745324555;22.78880108867158;2.0
15.406765802653574;71.91311114497799;20:59;6.115730870740281;6.836142159680772;7.126661940699419;8.0
75.65102896941706;62.59712186439303;22:26;1.1549189824012498;6.487749229846231;13.909303047178206;2.0
120.7093575953986;-21.26367372784861;01:40;2.864544171866998;27.28166466399825;3.250296293327037;5.0
109.90435610437336;58.437499705506895;03:15;0.6617161144360694;14.783366714844735;17.003376874818525;3.0
66.23914695291329;49.23878817172573;03:23;4.688730487015714;20.636851333090767;15.199829433645816;2.0
99.04095349615572;79.21058054904398;03:44;8.728954475551113;26.861856635314364;13.246093284764047;7.0
40.10695432775711;76.24206936645948;04:02;7.205241542553713;7.433262126112227;18.23918189764229;8.0
130.85147009155347;45.91340347924511;04:13;2.4103465335180307;17.646960616949404;8.914712249423005;3.0
87.27679799161675;21.61121435584221;05:12;4.980902319846869;10.563079063230452;6.209474306528389;6.0
59.52991563523384;58.12256037221702;05:43;4.352975153694816;15.13435242806676;4.062267427905931;2.0
26.875996284299447;61.29563692908784;07:49;3.583692993606705;30.223726020084094;6.690651647665808;1.0
73.36235456890019;74.09982164222298;07:51;3.114432441909373;28.316140193274983;4.696096231603672;2.0
129.5215669921412;66.42697471679284;07:55;5.106865720757358;39.58473303891976;7.556734253360941;3.0
-24.76511052338566;116.32508999504036;08:06;0.8930615444452433;16.067581506173212;6.154594373259583;4.0
125.6607595000638;45.92903476544242;08:15;8.159665698857822;24.584927376997847;9.28239932705152;3.0
62.792947382247846;60.37800019490559;08:23;0.9860830480712366;5.532602639087536;17.26573324105154;2.0
56.17897734966424;64.30812747215485;08:24;3.625760587353292;11.356128740048767;6.691562556623447;1.0
133.64304108379704;11.59124432434222;08:28;1.4179077497294978;17.198931773883054;5.338018067882024;5.0
60.46470267426141;4.632941325626234;08:32;6.0523017890859645;25.369920107141848;7.653073245716547;6.0
110.21119786577856;107.89884694909937;08:37;11.885855992831756;29.36450766125841;13.61825360993558;7.0
124.540747869435;7.629389600710539;08:39;0.6943786629741271;10.775004166669488;8.79917162839984;5.0
32.53678112269324;52.09606591858434;08:44;3.389174075989483;15.133807871017863;5.289165423341057;1.0
139.74938332406566;28.776652136764557;08:45;7.084168461079948;11.990940856730392;7.524345330880039;3.0
127.23849671371846;31.197035522122857;08:46;2.436828616192845;20.57285955655384;16.93365678606415;3.0
35.119778312357674;57.41395921509831;09:18;9.201416776492067;8.632240696656455;16.760780023993977;1.0
29.648768322731897;-15.601216881162454;09:20;0.7550752115003678;5.86025148447902;6.363490735917175;9.0
33.51815573797888;93.12256955734664;09:24;9.827431446212676;21.09392562520944;3.676473229500754;8.0
136.69558318831656;47.26216225137669;09:28;3.023724926379584;7.094563843558388;10.555232928401855;3.0
141.37725852874223;40.809272876998754;10:14;3.481984648638606;23.983288338144582;17.644892465211974;3.0
94.1424968604189;53.79453322315081;10:49;2.374044260795685;7.518429116277788;18.332013989835577;2.0
38.58271517395719;47.046278806856776;10:55;6.039837404438363;12.223879787647428;20.91358344383572;1.0
110.15380757249068;64.75454046382902;10:59;1.9050832933598851;17.79320584460895;9.723748298884985;7.0
123.23858508725432;13.26973385998115;11:03;1.0098650911210745;30.90997144429664;12.444477242103371;5.0
81.17800050696653;2.570755845341683;11:24;2.1108148075470825;12.17816358885077;10.463567071055564;6.0
71.95921674461827;24.17530988133426;11:50;2.524899676936581;8.339064054294024;11.414122902434492;6.0
88.13664414627779;13.077130922909312;12:01;5.378707377265818;8.641683654770393;14.178999821180849;6.0
62.08456711358279;52.61031476764645;12:05;2.2860316826627134;8.274933855820043;9.973102091887196;2.0
52.22488064362428;64.0046934729537;12:06;3.944482264378375;10.886868295810908;13.14732765382985;1.0
81.82313752173522;88.11939641393842;12:13;4.5949063262203165;8.468896371555584;4.99129669595156;7.0
123.67770115790664;-12.945302746845462;12:17;3.175880277027901;28.967327955534785;5.053331015591861;5.0
106.96596915371964;65.93959737682317;12:40;8.29290041053691;27.985284482080928;4.26411646426517;7.0
115.96192400463198;72.90607724929217;13:07;4.406366366004467;10.538508856523686;20.510080246076456;7.0
117.16133784527798;29.39247009624332;13:17;6.325463933009943;9.119454713436886;19.276341264669732;3.0
44.897350393348646;36.16302591653324;13:25;1.1039989791345228;9.637035927411242;21.798976348979544;1.0
73.5738548751198;-12.68762371147922;13:27;1.457003522262442;17.79643556557888;21.722922381575103;6.0
80.65220934987771;64.40681474325811;13:38;2.5845556126543943;41.22983486682108;25.473110722728315;2.0
-9.783873622842837;120.3090716475161;13:39;1.476954349132815;7.138914847485347;4.621510783911354;4.0
85.5297024564037;53.41574467123456;13:54;5.5071722562549645;28.290643765482237;10.71655284798462;2.0
58.37300161222669;77.14481477595962;13:59;2.746048974511172;29.34459488215529;11.451501977073566;8.0
47.18600917996914;82.44524093636751;14:01;6.749232855503552;6.942998108997449;20.30622448174001;8.0
73.18390324105148;71.82327658416276;14:20;5.446409502351985;24.183233736912356;14.753654932315063;2.0
103.23496427389117;57.13298232308285;14:42;1.6449061896938098;22.636512848406177;17.06906521519447;3.0
131.72792210184835;26.006614759099957;15:10;0.7681533601284454;10.430011674358834;18.21087573792885;3.0
68.98535303982915;67.4673646112947;15:14;0.7555982104791678;6.025278085018831;9.919730363680156;2.0
132.77416393903894;57.97143481455807;15:24;7.329866567760488;7.396465620575039;23.9848130501632;3.0
91.28602971535878;67.3477957373264;15:39;2.8967229697842125;6.164502210120736;5.245224660320819;7.0
111.77293139388928;40.53258347466106;15:48;6.487646933059485;21.745329912736175;14.364722641101228;3.0
114.71613814190364;46.91593027772079;16:11;4.432031814738886;9.932712990478011;9.068376733422472;3.0
84.33296012153514;68.79609829150623;16:23;3.149767839010282;8.297322775128915;5.842229304706072;2.0
55.11292048055682;100.81763548032828;16:51;8.021886069494512;16.07265349037724;9.439906658700604;8.0
90.97522140286736;31.123839178899185;17:16;6.349186761807525;14.60193945577238;5.439832340202076;2.0
21.87656530612373;-22.678588108509015;17:25;2.0214946411847623;11.580628253313522;7.293160514052878;9.0
73.2584322625782;61.62620112296892;17:34;3.916990998233296;10.606378609409164;7.353807593822516;2.0
155.17312701861346;45.4292284047641;17:58;1.8104712195600223;14.021245287331826;6.831302063233099;3.0
93.43787341392756;52.06752821739652;18:00;1.4339976944607489;16.530456931822652;5.52755767409833;2.0
45.68404667838586;27.51512024912148;18:46;0.9715450488705794;9.236732996802832;4.563598854300476;1.0
24.17727745582421;60.237318159248254;19:51;0.6638555935893139;9.580532855482067;25.349045124461863;1.0
57.23947105011333;35.09923260183973;20:53;7.9912119376698385;19.494621596362546;4.038938182149559;2.0
47.165012852856776;61.762085927926655;21:08;1.5689933559638007;15.676807763398376;11.277809609514346;1.0
87.40215023443344;14.022077871380256;02:00;6.990798569532898;11.521064900403136;13.61373784240354;6.0
22.33914864686989;-28.246665571894773;14:40;2.799294499975213;11.254740780709875;10.923037939802002;9.0
72.60939317758316;57.371710429966974;14:49;10.305115203948516;8.75983178617745;27.47863106419353;2.0
45.175145144002855;49.50847460364734;15:12;9.197374635854224;4.687001432440427;3.9386864473389687;1.0
35.772134143573545;49.53155006626048;15:18;7.0109227326387975;16.004495586927654;15.359966561056302;1.0
135.5314638981028;-1.515988939838623;15:33;5.841404516848977;20.854373453279585;13.036002804222935;5.0
64.62992510977016;24.82764045628915;15:35;5.453128200747591;4.7681923633747685;4.890007301358524;6.0
126.853578245892;56.57454870997179;15:43;3.7231098163081335;15.386072574422382;17.310652554456112;3.0
73.89815619658691;16.58084695776155;16:05;5.900111120950871;17.064457444260416;5.2869507677149965;6.0
129.9250981881468;-3.6564821031590182;16:07;0.9484400596874109;9.136962204788649;3.2529840933654253;5.0
97.79276197866876;48.18662350253519;16:16;7.6260979974346785;4.363124225970197;5.680655268030482;2.0
85.69481399672536;39.58375826333075;16:26;4.994188035043637;35.38923915351434;7.35171794386352;2.0
126.96423026973528;53.194071571659336;16:49;12.9033325147498;7.326917354086997;17.033850255260628;3.0
78.68434086157072;17.806224012608215;17:31;3.454601671636774;41.84746935863542;20.707260923024577;6.0
45.27361482846352;75.46378449036025;18:11;2.0934416905831066;19.99912110546057;8.758634283913777;8.0
52.29956199515768;2.37107170138001;18:30;4.0356822343706895;31.889554393791585;5.717862217878745;6.0
27.35717988476033;62.89703806470912;18:32;3.9832723895675777;6.060556940104917;21.864652649991573;1.0
68.22836335420297;38.82741102098682;19:03;3.198693530896675;6.139070032669937;5.224203065360781;2.0
65.97188078221605;-10.9713966158811;19:21;0.7777023677323439;22.0087241519333;8.63573140502507;6.0
68.77181162202989;27.28317721140978;19:23;4.204733227137383;10.349493499831926;6.429122911945145;6.0
22.62657884711542;79.33090564555812;19:56;11.174618566810931;15.486194996646006;16.15054224393883;8.0
38.561453784226224;61.18239036330239;20:08;6.705499627815152;26.8338282536659;11.141865684197631;1.0
61.92888073510652;-11.844527533912506;20:29;4.551234805465961;10.36303910901564;17.321404147492355;6.0
-8.76989875373458;113.2293499971582;20:54;4.287335857998862;8.019002760925883;21.453133244807688;4.0
-7.046109348506933;100.04144321899234;00:51;9.50649186783091;4.208243040175742;21.31672048649681;4.0
85.07624365701179;90.40875765182696;07:37;3.623239407270263;4.442571442191021;3.302057595680447;7.0
87.52260708599455;55.39335412420378;07:51;3.299225083242276;8.492666607177325;25.78892688145299;2.0
46.96656049881765;89.43887007479968;08:44;1.0546498928131522;7.052899516273441;19.670602399183508;8.0
126.72510651043756;53.21429311745613;08:45;4.421779822666626;29.27228583275924;27.432475868506756;3.0
80.20122033355568;42.6962969881296;08:55;14.339031538487369;4.970421998920598;15.476561900177131;2.0
129.70382951419572;53.80893793900415;09:01;1.8346320491439607;8.926369251235664;9.034099467858828;3.0
30.86709357994932;64.32157293875619;09:05;10.21771145014528;6.189808357520629;5.88475235565069;1.0
111.09007911343087;59.19053276669967;09:07;1.150679079597155;4.425193130205408;15.257931222520948;3.0
69.77224384153502;86.57609651693834;09:09;1.1745957123282251;17.093818930832384;7.395113063263814;8.0
49.71810893804497;43.211827863813234;09:45;1.9152196882049897;15.341017409933556;11.06914301519173;1.0
138.98096945102623;51.8718038806268;09:47;1.2858892276725074;37.754923508360406;20.81505657244728;3.0
44.88793049065522;62.59410686429179;10:08;2.649359806683518;4.977749959053881;5.938179359239949;1.0
32.83270441014962;58.82401640265938;10:08;7.219095700172967;11.338847994722704;8.906012237253421;1.0
149.5745883436943;-9.20409155546113;10:09;2.389097021906517;20.98835342007832;3.3704302669145623;5.0
70.2492829166027;-22.28815021410184;10:17;0.9971872892157324;4.310259118349466;6.727185703027089;6.0
79.302774271872;40.17716546709261;10:20;1.195953980022226;14.150276187078074;13.031173452596647;2.0
66.93767000458709;72.5594277734103;11:05;8.991531465907066;38.53390935778948;6.385402280030919;2.0
41.368585965776674;96.24961717943452;11:10;1.121871499070789;10.128604147956716;11.606198396070331;8.0
110.21853524035954;62.8319512753614;11:15;7.114510346134681;16.9549114414531;4.329799494124373;3.0
57.11647216153045;-0.9022732528150827;11:22;2.7652752702926304;7.05842822301274;10.933210939959746;6.0
135.76954504655313;14.79700563981857;11:38;0.9163527685442318;9.383435649783356;9.887835739350484;5.0
33.51905791093216;80.49237601719912;11:43;5.690461746030461;9.853287496475266;18.39488692343507;8.0
70.45558169864574;3.2319408685525124;11:58;0.8504842735298177;5.380315558485592;3.7784112691329703;6.0
18.823098811046133;-39.66447169441432;12:05;2.901087349457516;4.63289403000292;7.359799476260895;9.0
21.5014701252084;57.12332649693345;12:06;5.312167433719125;7.362978008713607;17.030711509720003;1.0
55.146378332668455;28.37478332939249;12:09;3.65096862281758;10.40068768039464;7.452021170159596;6.0
57.24808663346239;33.36747819997444;12:31;2.7889317588614886;4.788505096810418;12.103961291991306;6.0
113.52132301473674;76.14071728859304;12:40;4.9816968495849405;7.079745192116239;18.931286251281485;7.0
37.76442945141902;40.54401311084744;13:10;7.019465393550576;22.04554735421098;5.159572390013763;1.0
125.9418400461122;-16.001423235624806;13:33;3.026088135396698;10.703516919521531;21.3008579431172;5.0
118.2789724008747;34.21157084721881;13:39;14.056602659961312;5.131972607138128;4.564105906503186;3.0
114.49664186848575;90.9156572597982;14:02;4.698055364956547;6.138021147039994;6.29223580434302;7.0
126.1627591103658;43.72186645350458;14:20;3.135808817571461;19.439554479835365;4.600186177136425;3.0
-25.93691683649937;111.47305716302094;14:36;1.8707824564410245;22.771790371940003;10.144446523860772;4.0
78.63316959613846;50.39823270926284;14:48;1.1059708726913078;6.688926317645596;5.902949271282033;2.0
-16.58068476990239;118.41553069425537;14:51;2.193042285915302;17.4204687548445;14.341117900696734;4.0
69.23537118842883;84.79078958619728;15:37;1.282126662366016;18.48238204914383;15.851511073813668;8.0
153.25406702952057;-11.205337654418589;15:50;6.135479562092627;7.878725183867899;15.142993434980411;5.0
116.025877378035;83.14181723472416;16:02;6.852629806138085;28.885104859302288;4.659042357341854;7.0
26.78215923780912;-25.53462201611935;16:16;0.7736358252168798;6.987418029404726;10.953713179263673;9.0
20.479071771929306;51.23050172938392;16:17;2.893377657648068;30.962105489079505;4.002423965779419;1.0
87.50345694400806;50.59913695129988;16:19;2.276925837980268;10.214823234611616;4.001604009698135;2.0
61.290828135915625;58.82751186427532;16:34;7.705786986743278;40.68004695133926;5.699142833519889;2.0
122.23847219790142;55.118308029511866;16:54;1.1221166021442293;22.52722262752486;6.316621142972831;3.0
