"COORDENADA_X";"COORDENADA_Y";"cluster"
56.9819723176691;27.3983285351395;6
62.7206648423697;56.143880047225;2
59.9904309028558;33.2786854246523;6
60.0513527898362;19.547718461004;6
36.1675235851702;35.7847340890106;1
132.804432361639;0.605972293885017;5
77.1941115379686;86.258818172775;7
124.553956400526;59.4222404152491;3
77.6423286540145;14.8440590515598;6
57.1655439510197;15.2444033090931;6
68.1962555970046;6.71769739327057;6
12.1953393209244;28.0824223538609;1
25.0856434521829;82.1484334564214;8
125.516723487168;-23.9498003673528;5
82.7290520731051;11.3671646834441;6
15.8022342410245;64.4038430193797;1
119.881818396288;41.1368049487469;3
-8.93028307585868;112.76705888278;4
56.2682768800845;40.4362954721937;1
45.2686764939383;39.1397702014394;1
62.7286158033739;59.0085639962677;2
77.4712088977593;37.1387268915955;2
119.156265996392;74.2874572226831;7
99.2136979690153;59.023683887835;2
61.4330540175595;1.53578504921895;6
91.6310361877645;46.8221679638127;2
24.2352223947567;73.4955265856723;8
37.3878257875409;101.644138112913;8
128.994415579739;-1.00366263958928;5
72.1983560917388;6.73601645201343;6
108.839730814493;40.1195302812852;3
108.430911131906;102.807447469034;7
117.529315771109;-17.214908226364;5
134.607746894981;-2.11017795395111;5
106.104384493319;99.4269538648838;7
69.8749236072778;55.6665217846968;2
57.542266879754;63.3280671377178;2
115.974279703774;-10.2727452312528;5
40.613399401407;64.2427697064683;1
77.4555481342808;61.7741096832593;2
108.811191453137;51.4137972202125;3
129.07391647542;61.1370848947258;3
138.102909596164;-13.6871309822652;5
73.2387616699273;81.1001383691197;7
90.4391826742516;13.0016187679663;6
92.4397090541252;54.4165006970302;2
-18.7137312084362;109.610910662667;4
55.550520092185;57.2101692772377;1
99.6605800256686;57.6037388558996;2
144.287748117121;7.6982379341794;5
68.7080177520764;1.6158783788634;6
66.9592943731335;2.06429327511014;6
32.0442480114296;72.3327679778262;8
98.7279406803706;62.4388253788104;7
56.0413540290151;14.4057758171776;6
140.134176817323;-18.9815183193048;5
129.588046451031;-14.4033318569427;5
34.7175248826167;35.8840737028605;1
39.1888276224119;51.9495758271276;1
43.3153689126155;58.7004327019143;1
69.3156521136479;-7.40296427859597;6
88.2836378095846;31.0390789159763;2
91.6081577626753;46.9389838690339;2
140.573370520677;43.1582769257667;3
7.91290173506739;67.0619912927623;1
110.088263591618;28.4352927948015;3
32.8690190507045;66.7191735112762;1
28.7172002819426;75.9708793777743;8
24.3301719671569;-0.308033316497262;9
53.7179869563948;63.8477336091813;1
71.3093896624275;5.23925419814136;6
151.821482083435;60.3348019926293;3
80.8222078866785;31.1248300315231;2
135.377015871255;0.807965813538313;5
126.991392642644;64.4700690908983;3
-12.5737661212292;113.44244077396;4
96.6084720809465;90.444794485187;7
14.83260057469;88.6736127499638;8
46.1457767341861;2.46370807501624;6
82.1623305954968;64.6496948309252;2
88.6359141675933;48.5704233053874;2
15.4067658026536;71.913111144978;8
75.6510289694171;62.597121864393;2
120.709357595399;-21.2636737278486;5
109.904356104373;58.4374997055069;3
66.2391469529133;49.2387881717257;2
99.0409534961557;79.210580549044;7
40.1069543277571;76.2420693664595;8
130.851470091553;45.9134034792451;3
87.2767979916167;21.6112143558422;6
59.5299156352338;58.122560372217;2
26.8759962842994;61.2956369290878;1
73.3623545689002;74.099821642223;2
129.521566992141;66.4269747167928;3
-24.7651105233857;116.32508999504;4
125.660759500064;45.9290347654424;3
62.7929473822478;60.3780001949056;2
56.1789773496642;64.3081274721549;1
133.643041083797;11.5912443243422;5
60.4647026742614;4.63294132562623;6
110.211197865779;107.898846949099;7
124.540747869435;7.62938960071054;5
32.5367811226932;52.0960659185843;1
139.749383324066;28.7766521367646;3
127.238496713718;31.1970355221229;3
35.1197783123577;57.4139592150983;1
29.6487683227319;-15.6012168811625;9
33.5181557379789;93.1225695573467;8
136.695583188317;47.2621622513767;3
141.377258528742;40.8092728769988;3
94.1424968604189;53.7945332231508;2
38.5827151739572;47.0462788068568;1
110.153807572491;64.754540463829;7
123.238585087254;13.2697338599811;5
81.1780005069665;2.57075584534168;6
71.9592167446183;24.1753098813343;6
88.1366441462778;13.0771309229093;6
62.0845671135828;52.6103147676465;2
52.2248806436243;64.0046934729537;1
81.8231375217352;88.1193964139384;7
123.677701157907;-12.9453027468455;5
106.96596915372;65.9395973768232;7
115.961924004632;72.9060772492922;7
117.161337845278;29.3924700962433;3
44.8973503933486;36.1630259165332;1
73.5738548751198;-12.6876237114792;6
80.6522093498777;64.4068147432581;2
-9.78387362284284;120.309071647516;4
85.5297024564037;53.4157446712346;2
58.3730016122267;77.1448147759596;8
47.1860091799691;82.4452409363675;8
73.1839032410515;71.8232765841628;2
103.234964273891;57.1329823230828;3
131.727922101848;26.0066147591;3
68.9853530398291;67.4673646112947;2
132.774163939039;57.9714348145581;3
91.2860297153588;67.3477957373264;7
111.772931393889;40.5325834746611;3
114.716138141904;46.9159302777208;3
84.3329601215351;68.7960982915062;2
55.1129204805568;100.817635480328;8
90.9752214028673;31.1238391788992;2
21.8765653061237;-22.678588108509;9
73.2584322625782;61.6262011229689;2
155.173127018613;45.4292284047641;3
93.4378734139275;52.0675282173965;2
45.6840466783859;27.5151202491215;1
24.1772774558242;60.2373181592483;1
57.2394710501133;35.0992326018397;2
47.1650128528568;61.7620859279267;1
87.4021502344334;14.0220778713803;6
22.3391486468699;-28.2466655718948;9
72.6093931775832;57.371710429967;2
45.1751451440029;49.5084746036473;1
35.7721341435735;49.5315500662605;1
135.531463898103;-1.51598893983862;5
64.6299251097702;24.8276404562891;6
126.853578245892;56.5745487099718;3
73.8981561965869;16.5808469577616;6
129.925098188147;-3.65648210315902;5
97.7927619786688;48.1866235025352;2
85.6948139967254;39.5837582633308;2
126.964230269735;53.1940715716593;3
78.6843408615707;17.8062240126082;6
45.2736148284635;75.4637844903603;8
52.2995619951577;2.37107170138001;6
27.3571798847603;62.8970380647091;1
68.228363354203;38.8274110209868;2
65.971880782216;-10.9713966158811;6
68.7718116220299;27.2831772114098;6
22.6265788471154;79.3309056455581;8
38.5614537842262;61.1823903633024;1
61.9288807351065;-11.8445275339125;6
-8.76989875373458;113.229349997158;4
-7.04610934850693;100.041443218992;4
85.0762436570118;90.408757651827;7
87.5226070859946;55.3933541242038;2
46.9665604988176;89.4388700747997;8
126.725106510438;53.2142931174561;3
80.2012203335557;42.6962969881296;2
129.703829514196;53.8089379390042;3
30.8670935799493;64.3215729387562;1
111.090079113431;59.1905327666997;3
69.772243841535;86.5760965169383;8
49.718108938045;43.2118278638132;1
138.980969451026;51.8718038806268;3
44.8879304906552;62.5941068642918;1
32.8327044101496;58.8240164026594;1
149.574588343694;-9.20409155546113;5
70.2492829166027;-22.2881502141018;6
79.302774271872;40.1771654670926;2
66.9376700045871;72.5594277734103;2
41.3685859657767;96.2496171794345;8
110.21853524036;62.8319512753614;3
57.1164721615305;-0.902273252815083;6
135.769545046553;14.7970056398186;5
33.5190579109322;80.4923760171991;8
70.4555816986457;3.23194086855251;6
18.8230988110461;-39.6644716944143;9
21.5014701252084;57.1233264969335;1
55.1463783326685;28.3747833293925;6
57.2480866334624;33.3674781999744;6
113.521323014737;76.140717288593;7
37.764429451419;40.5440131108474;1
125.941840046112;-16.0014232356248;5
118.278972400875;34.2115708472188;3
114.496641868486;90.9156572597982;7
126.162759110366;43.7218664535046;3
-25.9369168364994;111.473057163021;4
78.6331695961385;50.3982327092628;2
-16.5806847699024;118.415530694255;4
69.2353711884288;84.7907895861973;8
153.254067029521;-11.2053376544186;5
116.025877378035;83.1418172347242;7
26.7821592378091;-25.5346220161194;9
20.4790717719293;51.2305017293839;1
87.5034569440081;50.5991369512999;2
61.2908281359156;58.8275118642753;2
122.238472197901;55.1183080295119;3
99.6805691596776;48.9178603308975;2
32.96095004806;33.9468676485004;1
130.720797307468;-2.07974896436781;5
53.2617915268103;43.1674780108295;1
123.803206053939;32.5307095508986;3
103.666991189468;89.3866729955887;7
65.5409054970498;20.0861325703471;6
62.5683015003602;18.0348590006452;6
102.828144989818;94.2784670013041;7
37.5417592302185;49.742174909455;1
138.519601920217;-5.35637129775403;5
85.045767349771;33.2055656976483;2
17.5717923763719;-17.3004472076442;9
48.7725242865274;40.8293434096161;1
79.5155294448745;51.4243382570839;2
64.0294592938391;77.6750462254779;8
79.3150331482716;52.1210905921581;2
123.679002407344;-9.72662697582738;5
39.6246894187775;24.7710937036004;1
39.4056201200135;32.0069426842073;1
134.451840515154;-7.07797452050606;5
127.396698935392;-22.8274996744967;5
106.041710571019;46.6761247631424;3
-15.5880240167862;119.930063852265;4
43.6355373548048;57.9703151956984;1
137.83612808089;-16.0581735437097;5
50.2251137178557;75.5010444696897;8
104.499357879343;15.0008870804026;5
38.6541885850441;71.420722045665;8
33.3894307453439;101.409748246574;8
74.6679262518216;19.3905272991168;6
115.877297018742;45.660691124511;3
92.4726121940751;33.2495512286564;2
115.897637884438;61.5318394820217;3
63.6961485606053;60.8648269779032;2
53.8180899470187;51.4120659318565;1
105.045228820419;102.613886596121;7
131.643500650927;57.7227920769476;3
112.165775328894;-13.1296312850049;5
69.3295750035349;39.6347789058041;2
56.4382849936082;2.77838802244602;6
128.078341594924;63.9317326203103;3
121.996533469961;29.456073462647;3
66.9010533965249;31.4460721253321;6
15.021412948828;53.7504445722356;1
49.4018827571879;32.7952418316521;1
70.3080296639033;-6.85261950707925;6
139.357114651248;-6.37876210228975;5
58.7654721078807;6.5361325363659;6
-26.6476443618182;114.128107803203;4
130.718240482592;36.5667847721436;3
60.4408747423441;16.8749101619521;6
154.123864724132;-5.44854950018451;5
136.521021078753;-13.9889374974946;5
42.822151551321;51.7536492987622;1
-16.7372197120389;112.321623523019;4
25.8952968195881;88.0674647131379;8
74.0434838357668;22.5514076916787;6
140.155821512561;30.6223161350037;3
72.2364111375785;-7.57161940163073;6
36.5792225967014;73.6372683829434;8
144.248853920439;-8.54423459966716;5
93.5866685049109;81.0056947221419;7
60.7930467019864;22.9284587391556;6
24.0461212620566;74.4343892284404;8
66.7374797547737;-13.1110125021278;6
67.7480403134297;36.9256516765844;2
32.008260168272;35.4022121724712;1
27.1122269762369;23.7821274838573;1
65.7544119176322;68.7301352837875;2
60.8865045669832;30.7786114891833;6
122.847477623985;-22.5066557513455;5
115.267975986591;45.2240408247319;3
50.3663262876212;59.4154039837184;1
116.278813366522;46.5710493890469;3
130.711323967521;53.4148920354182;3
77.8327892385497;24.5758892739423;6
102.021459161498;55.4281667662839;3
62.4171259392806;36.6606471730463;2
-12.8100723243512;94.956955047203;4
29.7730976834074;52.6351615267314;1
21.6359307218478;58.2725724859543;1
51.5445737025993;46.1016404807722;1
100.824667298358;41.0541153204375;3
87.4597451914525;47.7229302662272;2
71.5640743502511;58.6867776897817;2
67.820636660718;58.5237953678428;2
116.406254119686;83.0506227683653;7
107.7050756632;43.7090246737311;3
128.76570750109;2.42479177069589;5
-16.2553808000769;110.527997670263;4
33.4351798966295;87.8453731959174;8
88.0953555318217;35.3387501768097;2
38.6951024368872;31.7091272091064;1
32.9877389297633;27.213735107893;1
30.6118572934547;17.2002028368888;1
27.2880378638765;52.3386914716142;1
95.9132460483488;83.4322771932305;7
22.7966604815921;2.13044259977238;9
42.1138690585412;102.589721834668;8
148.922845563436;48.6622079021419;3
67.1297637661439;63.0423837976878;2
85.1849780649187;72.7584506334463;7
79.2858401442472;47.3498047499502;2
19.0704495693893;-22.7077048446467;9
-11.1679234078024;113.199830757715;4
22.2195295023762;-8.73299862101955;9
25.71462501731;-24.4044359206449;9
56.564213130906;58.5326576558899;2
77.4348146462247;61.4407368851105;2
79.6858188960357;49.6182205938894;2
81.2921897754217;6.41248057781738;6
54.1804752430413;45.9705300566789;1
73.9058825375159;31.1204417757804;2
63.6697974621763;52.6389157012061;2
84.0744361339071;77.3561059602688;7
74.3708068960165;39.2506455340504;2
122.542217644566;42.1183916722495;3
41.7435517429497;64.6061420871554;1
94.4381117476374;56.7424031472542;2
48.3538806533396;45.799112984673;1
40.6871861545641;57.0155881379495;1
75.8550115102843;59.4897064568144;2
91.1695255738085;42.7898883377532;2
75.1329057392683;65.993016975323;2
31.3182732876519;51.6805082116713;1
69.3612555842237;47.373239411817;2
16.225725224738;-24.7026858424294;9
86.3448119781643;60.8252717904568;2
108.917226163598;32.2882878406709;3
81.3111271962032;8.21128313212057;6
147.475533815399;2.3974860334252;5
47.3252264164876;44.5066673353397;1
107.031876955277;32.9164498520424;3
105.368647448952;32.7104268201568;3
90.9090520914414;73.8333420615666;7
72.3182455447314;65.6015391797633;2
-21.4421007619868;119.224965400252;4
49.3227989362666;32.8159782167431;1
129.980284843292;-12.123578108561;5
142.143312415289;-4.66202326166968;5
34.2788872837746;98.0831396760589;8
53.3323658989505;11.3716343594067;6
24.6654590788176;66.3417756406829;1
98.9594698620039;34.0237269185289;2
109.983989979837;49.9239343121524;3
40.8251230886925;62.1321357835699;1
-8.97494063991672;111.957390917907;4
130.798244131018;-8.59509397678101;5
20.7682331662956;67.5276390018735;1
42.3392658551093;50.8663462622693;1
48.0436540336369;36.2946504579447;1
48.1014902550012;27.3640869782;1
37.8777982456027;85.7720311142949;8
115.37354171414;-12.6231749821213;5
103.057161334258;72.1662705229472;7
82.8542679098557;59.7563014877726;2
57.3390587344714;79.5980651039434;8
81.3223871932634;16.1270672208816;6
107.38533408721;92.3396894171327;7
135.85273406445;9.30013926553335;5
69.4728118222424;59.8775578909737;2
49.7265474610715;51.8240488413121;1
109.078111510797;60.5466427444195;3
133.998055397295;46.7341247541332;3
61.684409438611;53.6907023777464;2
56.5967583042106;48.797144044865;1
98.7158648397938;60.5235090832872;7
97.7666344755037;35.6810416034498;2
78.7881141250064;16.8380701982702;6
51.1586151698225;12.2346615181381;6
70.2747299106116;59.7370124328959;2
71.3245901436692;70.7767187687756;2
128.342891234576;50.6848408328155;3
119.46997559769;61.8422505923138;3
65.7068431995053;45.8058642402332;2
64.0346227339931;25.0193485252575;6
135.788002431165;56.1266283780392;3
114.197864758714;81.1571675506448;7
27.538123831939;51.4069146230841;1
50.8669734792266;17.0958760224029;6
18.8573717917473;92.2716565133636;8
91.6341758000236;55.7774354499192;2
137.528376960489;56.9539123362819;3
77.2942024871096;57.0836662485253;2
95.6434515139454;78.1735639159577;7
65.8818162085736;65.6774212091588;2
104.579216181788;43.7506104893634;3
69.6676838828386;67.9206305711316;2
134.647888387345;-4.22817132438191;5
29.3120789685201;92.0913318758787;8
69.3697177991504;69.9244216100715;2
107.615138354294;41.9606714037966;3
5.24233257732229;-32.916407537997;9
32.3092241494558;102.863136708134;8
108.499585431604;48.8402047525314;3
62.4475059970659;25.9596678117956;6
58.3387998579038;53.9165846704478;2
74.7890678654094;48.1483575173252;2
51.4263875151547;100.411764705718;8
82.8577209571856;44.0812781741633;2
65.7839518497542;60.4394224242231;2
102.835086620139;93.4634135882405;7
77.4446591705641;9.19836947039802;6
144.855369991392;5.4332186837439;5
23.6947945876757;69.9596945197861;8
51.6912063479055;28.3311228528089;6
75.7479460753908;58.3030796876622;2
20.3793724268434;51.7919043416545;1
-13.5123693104077;117.08285495857;4
7.28155394574966;52.5226820283965;1
91.6716932581191;61.981997838958;2
30.8036573812059;49.2920517379558;1
38.6806393455009;60.6384496744985;1
121.04125756832;37.7335295545814;3
56.2953047187246;49.7985116428788;1
113.654971550815;80.7854252054618;7
54.0796180512912;-1.23449217169948;6
45.7045766116515;67.5996850023223;8
31.12301109003;89.391278137174;8
124.33711559851;59.3288360761575;3
57.8748266716755;10.4473470267869;6
127.78845092036;44.3796507738813;3
38.0559897810152;97.4324124636914;8
21.7964992736967;43.5796841967875;1
76.7826991186409;54.8689335557106;2
80.8085174672331;62.6289863480224;2
37.0843650858154;26.0508203099031;1
81.7802238992026;49.0794181546849;2
12.5056061117874;-28.5180101084294;9
32.0580957144456;67.1904392151057;1
100.593092088539;43.7056363378511;3
69.0322296658593;23.3289602633081;6
84.7535911892189;27.9478650812613;6
28.1792138442928;79.3764894142394;8
30.9412966843568;45.6398519303778;1
102.775349301961;92.0978008286442;7
136.448801503517;-8.53873239944646;5
15.4485136450464;-17.102315664299;9
56.0006858360435;44.4946405646874;1
75.1551657476292;15.3650654399401;6
79.063199058153;60.2668449986187;2
144.032964589814;47.5678380154186;3
139.693711525947;5.56026225256561;5
29.2100909074875;-12.0820401138383;9
111.44852194762;63.9513960083084;7
136.423798875846;-6.9933719320867;5
51.1167618797631;92.1095640450006;8
64.5534428353417;72.120423059399;2
56.1653669877688;43.3245169251539;1
77.6419471210015;2.80782884354143;6
72.2281797795435;-7.80210910089539;6
33.0025239885701;73.8353589356897;8
126.975447496961;63.4071866683692;3
1.52008668163932;84.8247128628025;4
46.1038396586051;49.5209951103007;1
46.8560092802106;57.4934758247964;1
118.926630550469;73.867372207747;7
70.0810298206906;56.9137349787849;2
63.8818770124758;1.9676575944752;6
82.8391128140607;53.05688320239;2
37.0000508682805;53.8712374853342;1
29.9505792291307;41.2128311109528;1
102.131581722318;7.55857213492856;6
116.94842540405;36.4318161025;3
131.176795309368;38.2540305662343;3
122.91771444751;43.7479985280863;3
83.0028048424267;74.2230282109191;7
125.850478118354;-13.3846812007055;5
107.008537467277;62.0323061453727;7
134.211302743033;-14.6450928012687;5
137.501108601464;28.2300330440063;3
44.7529975798488;102.122902026758;8
147.274278224421;52.7769146899894;3
28.8447796676832;46.7511101284147;1
-4.07895226623649;88.0393233449014;4
71.5643466498516;-7.76180911798293;6
83.4717266524506;78.9113794909436;7
123.45616961463;61.0335684357483;3
65.3275861039531;-7.22993874589126;6
30.2004684259165;50.800795756874;1
139.882275109867;49.2391313384162;3
43.4798258326782;2.76405271593071;6
33.7015932874245;91.478111616829;8
53.9495228806475;55.9805774202654;1
58.2661127317105;63.3206945630488;2
133.349831336471;12.2558340357996;5
133.489756513749;41.7325895999178;3
53.694631096749;28.3175248176994;6
26.7632231239462;89.9926436805995;8
13.1537219788666;-36.9407027860781;9
71.6358366533121;-2.67636055935371;6
16.5122197607075;2.73280920304936;9
3.72067261968831;-25.3182734639038;9
70.153372704683;59.0663835635997;2
54.1681499025817;64.8647912095314;1
108.277007326996;51.068262002242;3
36.3162994221099;93.426121235343;8
138.602625196061;0.392695763163186;5
20.0395082655947;70.1013167088879;8
18.7259476230495;88.5234484318653;8
129.985571537818;-10.3584907039218;5
107.115219201115;42.7651836856095;3
22.3703050440738;-22.9061920525922;9
121.165277035553;-26.9295493494107;5
69.9585567190406;70.5171122948713;2
49.6603135088358;9.04296010970721;6
124.89519117251;-5.7437686114013;5
121.632580069273;-8.1528907542278;5
29.0322136476184;33.4138948245584;1
79.9383542208254;56.9518078685442;2
139.197642803613;-7.70263873472179;5
50.1146099687302;37.8093945605909;1
43.3558550580322;7.05412052797157;6
25.8523039993118;46.9050294827305;1
36.8580326766972;68.6427579474638;8
42.4715712781624;94.0642899652056;8
100.503292883577;13.5232033843979;6
73.1008770808937;59.1224152354976;2
114.578047727633;87.8391266435456;7
107.629780597438;70.8791281074233;7
134.622189618781;33.9691364316452;3
105.762283855957;49.2417739272657;3
32.7734878672666;-12.8665379430213;9
39.1758511038702;64.2892850709447;1
132.51626402245;48.0344761483516;3
65.81325248601;56.0419652593298;2
110.600303833919;51.7835268696652;3
42.2693418343953;46.0833347960812;1
89.3455079600445;89.8470434556226;7
139.768758764749;33.7972598765678;3
84.725055102767;74.6694078580571;7
141.346648124468;-14.9258784853274;5
98.5281362816575;56.1707590024511;2
-10.8305168896997;104.737974332291;4
72.6791558040997;-10.6505610832487;6
131.409761767649;46.2182010635943;3
83.355223997258;61.6173230749493;2
27.7518603841378;59.9630590537601;1
24.4382571474081;58.4971285647337;1
119.339307518416;94.6738221453907;7
130.68122302147;9.73776347987642;5
80.6481452888722;12.7328506144174;6
77.9683665298854;87.0693905400905;7
86.411287457466;86.1600430799217;7
87.2877327767409;86.4435075959463;7
50.821678158835;2.2406477656685;6
128.074904800899;48.163304892396;3
141.329428283839;-3.25428147236466;5
73.9109694854834;21.3814048319102;6
63.7416554238223;-0.0603082181475794;6
19.6927460785722;-28.5416516214283;9
81.2290746674782;43.7326371726807;2
31.4593772455109;67.1902672976085;1
137.275039995123;-12.678299880666;5
49.3577421366776;59.3420957185251;1
105.247681830745;47.8817910760687;3
135.227447209655;49.1325432828831;3
90.2232596769671;42.4651355394686;2
98.3986924357927;33.8335674569789;2
147.274094439296;62.1673790251512;3
43.0506639601229;96.3510112053895;8
78.2090821613257;77.4942022235648;7
-9.16188156530582;108.869246849713;4
42.3513555004613;-1.09393190791471;6
78.9379512322067;63.0694230851329;2
70.0651194847409;46.4251960019887;2
38.2587279671459;4.55122607810306;6
127.708045818917;-4.11596534096383;5
123.03199714095;81.3425347381838;7
131.501952072007;53.9589577049387;3
48.292986626358;31.0957997812554;1
137.878714396525;48.102597889025;3
130.951172283441;63.9337023968438;3
135.579076618758;-4.78284512039577;5
71.6153768038361;66.0082578887016;2
84.9846743047454;49.194208881777;2
25.8296812625772;63.6773754774048;1
36.0854376458445;35.004624559781;1
132.887013143621;32.7734364355854;3
71.2804349391046;61.0247049604611;2
73.4326734924009;53.0835542621657;2
37.3185942177891;68.1717269013024;8
-11.5257856963018;101.034932331402;4
135.192314598076;3.10044911614137;5
76.268805504141;61.5361906585198;2
75.4582624332693;15.6671532561255;6
16.5090261306068;22.9318819414674;1
119.707931476288;32.4098224808211;3
102.456448240763;28.7476522449437;3
67.7591463394371;64.259054757376;2
77.7149831891541;-14.1447681098847;6
142.749727418697;-6.28377747689988;5
137.970633622227;-23.5558478374245;5
63.5444114115449;-1.87954470220528;6
66.1777690725827;40.1520248956514;2
-20.0133597679611;115.134344262827;4
106.434306816886;83.4896364605456;7
28.3303602360261;59.6763909420331;1
73.8903731097939;14.2815073290872;6
21.7869572389709;80.4429780135584;8
60.9121982483972;79.1399086945135;8
97.536609960357;28.205469872096;2
54.260419212452;42.5254131502046;1
32.1389613702051;60.7078375711516;1
16.1434323894844;67.2357573814829;1
101.553296907706;45.8152827390888;3
91.5916171646636;62.0395763995465;2
48.4155917234251;66.2836160504399;1
73.1164859791255;21.4550553471018;6
80.2592111265388;36.505274027751;2
7.04470421128496;-25.0677223685669;9
102.01217366876;106.373673357158;7
116.792673521817;56.4411386981072;3
46.3808302376294;99.0205714396229;8
103.405247677649;38.5009942454694;3
62.9172257725535;8.25178329970342;6
23.5478540669864;54.7631944282195;1
33.1295392302248;51.0825626826008;1
134.191542241526;-0.416258506336442;5
50.2058134732324;41.7347244623021;1
-2.0259796117535;52.9558394652538;1
49.6972598714299;14.2767414688486;6
74.9398189097825;17.97555872694;6
76.7809919622796;53.0976140934292;2
102.530782307443;51.9646407291876;3
-17.7218037261705;112.735043118301;4
66.5938892539976;5.00408804357883;6
26.634131941612;46.6902702542048;1
66.6937841451737;71.741516733525;2
89.7975331091124;76.6468035643562;7
114.798812381563;-12.4274325597609;5
83.2978849777823;69.0672548795819;2
24.3862596941142;47.1036063887069;1
31.5425153105825;50.8813378742384;1
31.6003603028826;55.6804344973814;1
83.7010285355356;61.7473488859031;2
70.1164062575794;58.0079263961199;2
47.5719730703513;68.0675590046368;8
66.6381307667979;44.7351035170097;2
134.897388579567;-17.4858445160426;5
86.7166912451529;50.32336968408;2
-9.74665423415762;96.0503147976884;4
138.628865244632;2.99627052131122;5
139.669463607551;-10.8192807331126;5
-19.4190490139525;114.51308984235;4
88.5521953517942;41.0883424242951;2
64.9800327641331;58.1395769751195;2
73.0213612224522;23.7047169876689;6
42.4437469250167;52.1023169510786;1
103.42517749311;25.2682143294205;3
50.0173294398365;12.5094974201002;6
41.9145855196162;80.7255885010596;8
51.8828130047355;62.9704550628119;1
136.009129755697;-17.4241867269824;5
51.5920550945431;59.075826201416;1
79.5272147528301;25.5139370483193;6
100.507386464637;28.0079056038807;3
74.7453892051009;62.9931687487914;2
92.8737114507455;40.6197284634817;2
151.036338006722;47.6160541176991;3
53.4790405940506;103.177570260138;8
74.663961999571;41.8425229616875;2
59.167754704517;24.3641203230169;6
35.5533348185796;84.9698958437164;8
70.4938434471776;12.1288615540535;6
130.464035166525;65.3277062858481;3
149.253148973603;-4.62013536849045;5
40.5875838355306;56.9241821532275;1
79.0664825181428;37.8055072378061;2
60.0413588439621;84.8254619588563;8
38.0242292317528;76.7549234564802;8
26.2276778636276;58.43122781935;1
105.370424212367;9.88702723994959;5
63.9066988489711;62.6135249978313;2
87.1586921193;64.4985355908472;2
74.5522370222437;57.2943136129574;2
43.7994599284051;52.919276921043;1
57.8880300708796;6.00910502520765;6
57.0343142853908;62.8956035552287;2
120.625536445567;80.2268784274058;7
-4.40422429329737;102.457513817197;4
59.3468290626285;44.3171989626152;2
78.9300466566693;56.2966132454534;2
96.309094403165;88.3257343094078;7
140.733317167328;-10.7426905114585;5
155.968648836837;53.726861533338;3
40.4440043398454;104.204118846395;8
137.833046327636;8.27242911072604;5
128.716173894173;-5.10109507764712;5
73.3077522139827;34.0686543874005;2
99.4049051916328;33.2742567922609;2
30.2341574986038;54.3492770454491;1
50.9236539831356;80.9403714152675;8
31.8851188487456;53.6758737246602;1
125.690767146726;55.9541750279623;3
131.30718292276;-3.1812500210586;5
36.3333250709936;45.8997488166093;1
101.317862859172;59.3984205589064;7
94.7499726643097;8.73062815171554;6
23.6097052016374;73.1293623914771;8
101.722683059841;55.4980590439476;3
52.7755791653628;85.1466428151834;8
